cod_dep,depto,codigo,municipio,perdida_bruta_ha,recuperacion_bruta_ha,perdida_neta_ha,tipo_unidad,proporcion_regeneracion_equivalente_aplicada_min,proporcion_regeneracion_equivalente_aplicada_max,en_dominio_recuperacion,saldo_ponderado_inferior_ha,saldo_ponderado_superior_ha
12,San Marcos,1207,Tacaná,99.1622625800,184.2144885400,-85.0522259600,Municipio,1.0000000000,1.0000000000,False,-85.0522259600,-85.0522259600
12,San Marcos,1208,Sibinal,10.9983705900,35.1090559600,-24.1106853700,Municipio,1.0000000000,1.0000000000,False,-24.1106853700,-24.1106853700
12,San Marcos,1209,Tajumulco,25.8161226500,10.7798844400,15.0362382100,Municipio,1.0000000000,1.0000000000,False,15.0362382100,15.0362382100
12,San Marcos,1210,Tejutla,3.1095869000,0.3454567900,2.7641301100,Municipio,1.0000000000,1.0000000000,False,2.7641301100,2.7641301100
12,San Marcos,1211,San Rafael Pie de la Cuesta,0.0000000000,0.0000000000,0.0000000000,Municipio,1.0000000000,1.0000000000,False,0.0000000000,0.0000000000
12,San Marcos,1212,Nuevo Progreso,107.3661746800,517.3963642600,-410.0301895800,Municipio,0.5930000000,0.7660000000,True,-288.9594403432,-199.4498693262
12,San Marcos,1213,El Tumbador,117.7528046900,276.6380071800,-158.8852024900,Municipio,0.5930000000,0.7660000000,True,-94.1519088099,-46.2935335677
12,San Marcos,1214,El Rodeo,8.5659372700,50.7291197700,-42.1631825000,Municipio,0.5930000000,0.7660000000,True,-30.2925684738,-21.5164307536
12,San Marcos,1215,Malacatán,93.8634923100,1039.6022659700,-945.7387736600,Municipio,0.5930000000,0.7660000000,True,-702.4718434230,-522.6206514102
12,San Marcos,1216,Catarina,53.8228048700,273.2671472100,-219.4443423400,Municipio,0.5930000000,0.7660000000,True,-155.4998298929,-108.2246134255
12,San Marcos,1217,Ayutla,45.8048868300,15.0318768200,30.7730100100,Municipio,0.5930000000,0.7660000000,True,34.2904691859,36.8909838757
12,San Marcos,1218,Ocós,26.6230889600,64.0512311800,-37.4281422200,Municipio,0.5930000000,0.7660000000,True,-22.4401541239,-11.3592911297
12,San Marcos,1219,San Pablo,42.1756427800,409.3754008200,-367.1997580400,Municipio,0.5930000000,0.7660000000,True,-271.4059142481,-200.5839699063
12,San Marcos,1220,El Quetzal,9.9563145100,45.3644553200,-35.4081408100,Municipio,0.5930000000,0.7660000000,True,-24.7928582651,-16.9448074948
12,San Marcos,1221,La Reforma,6.0560140400,27.0287839800,-20.9727699400,Municipio,0.5930000000,0.7660000000,True,-14.6480344887,-9.9720548601
12,San Marcos,1222,Pajapita,589.6688456800,1006.9198436600,-417.2509979800,Municipio,0.5930000000,0.7660000000,True,-181.6317545636,-7.4346216104
12,San Marcos,1223,Ixchiguán,5.3811186800,15.8221604800,-10.4410418000,Municipio,1.0000000000,1.0000000000,False,-10.4410418000,-10.4410418000
12,San Marcos,1224,San José Ojetenam,9.0672977400,3.9722622400,5.0950355000,Municipio,1.0000000000,1.0000000000,False,5.0950355000,5.0950355000
12,San Marcos,1225,San Cristóbal Cucho,0.0000000000,0.0000000000,0.0000000000,Municipio,1.0000000000,1.0000000000,False,0.0000000000,0.0000000000
12,San Marcos,1226,Sipacapa,16.0610244000,14.4171878300,1.6438365700,Municipio,1.0000000000,1.0000000000,False,1.6438365700,1.6438365700
12,San Marcos,1227,Esquipulas Palo Gordo,2.7669876300,3.8912347800,-1.1242471500,Municipio,1.0000000000,1.0000000000,False,-1.1242471500,-1.1242471500
12,San Marcos,1228,Río Blanco,0.4320931600,0.1728074300,0.2592857300,Municipio,1.0000000000,1.0000000000,False,0.2592857300,0.2592857300
12,San Marcos,1229,San Lorenzo,38.2513062400,0.0000000000,38.2513062400,Municipio,1.0000000000,1.0000000000,False,38.2513062400,38.2513062400
12,San Marcos,1230,La Blanca,105.5209006700,133.5401244200,-28.0192237500,Municipio,0.5930000000,0.7660000000,True,3.2291653643,26.3316068889
13,Huehuetenango,1301,Huehuetenango,15.6197633700,0.0852433600,15.5345200100,Municipio,1.0000000000,1.0000000000,False,15.5345200100,15.5345200100
13,Huehuetenango,1302,Chiantla,85.1162736200,66.4959446500,18.6203289700,Municipio,1.0000000000,1.0000000000,False,18.6203289700,18.6203289700
13,Huehuetenango,1303,Malacatancito,47.4291715400,2.3001671300,45.1290044100,Municipio,1.0000000000,1.0000000000,False,45.1290044100,45.1290044100
13,Huehuetenango,1304,Cuilco,120.1219288700,29.6769555700,90.4449733000,Municipio,1.0000000000,1.0000000000,False,90.4449733000,90.4449733000
13,Huehuetenango,1305,Nentón,510.2892541800,181.9027562400,328.3864979400,Municipio,0.5940000000,0.5940000000,True,402.2390169734,402.2390169734
13,Huehuetenango,1306,San Pedro Nécta,12.7609459800,17.6774096800,-4.9164637000,Municipio,1.0000000000,1.0000000000,False,-4.9164637000,-4.9164637000
13,Huehuetenango,1307,Jacaltenango,79.0605150100,1.3754714700,77.6850435400,Municipio,0.5940000000,0.5940000000,True,78.2434849568,78.2434849568
13,Huehuetenango,1308,San Pedro Soloma,242.6241851600,161.1453916100,81.4787935500,Municipio,1.0000000000,1.0000000000,False,81.4787935500,81.4787935500
13,Huehuetenango,1309,San Idelfonso Ixtahuacán,5.3490652900,1.0354024700,4.3136628200,Municipio,1.0000000000,1.0000000000,False,4.3136628200,4.3136628200
13,Huehuetenango,1310,Santa Bárbara,7.2697907100,0.4314411600,6.8383495500,Municipio,1.0000000000,1.0000000000,False,6.8383495500,6.8383495500
13,Huehuetenango,1311,La Libertad,38.9129982400,10.6083254400,28.3046728000,Municipio,1.0000000000,1.0000000000,False,28.3046728000,28.3046728000
13,Huehuetenango,1312,La Democracia,5.1606020200,0.2559928600,4.9046091600,Municipio,1.0000000000,1.0000000000,False,4.9046091600,4.9046091600
13,Huehuetenango,1313,San Miguel Acatán,58.2409511300,21.1717779300,37.0691732000,Municipio,1.0000000000,1.0000000000,False,37.0691732000,37.0691732000
13,Huehuetenango,1314,San Rafael La Independencia,5.1687974700,16.2196713100,-11.0508738400,Municipio,1.0000000000,1.0000000000,False,-11.0508738400,-11.0508738400
13,Huehuetenango,1315,Todos Santos Cuchumatán,31.4357277300,14.0527338600,17.3829938700,Municipio,1.0000000000,1.0000000000,False,17.3829938700,17.3829938700
13,Huehuetenango,1316,San Juan Atitán,13.4708193300,0.1724679800,13.2983513500,Municipio,1.0000000000,1.0000000000,False,13.2983513500,13.2983513500
13,Huehuetenango,1317,Santa Eulalia,1081.4050057700,147.8821403600,933.5228654100,Municipio,1.0000000000,1.0000000000,False,933.5228654100,933.5228654100
13,Huehuetenango,1318,San Mateo Ixtatán,1338.8678244400,94.2441145400,1244.6237099000,Municipio,0.5940000000,0.5940000000,True,1282.8868204032,1282.8868204032
13,Huehuetenango,1319,Colotenango,5.8388088800,8.8837608500,-3.0449519700,Municipio,1.0000000000,1.0000000000,False,-3.0449519700,-3.0449519700
13,Huehuetenango,1320,San Sebastián Huehuetenango,2.7604479500,1.0351484100,1.7252995400,Municipio,1.0000000000,1.0000000000,False,1.7252995400,1.7252995400
13,Huehuetenango,1321,Tectitán,11.2640539100,4.8344348400,6.4296190700,Municipio,1.0000000000,1.0000000000,False,6.4296190700,6.4296190700
13,Huehuetenango,1322,Concepción Huista,39.8545233400,3.8834704100,35.9710529300,Municipio,0.5940000000,0.5940000000,True,37.5477419165,37.5477419165
13,Huehuetenango,1323,San Juan Ixcoy,133.3336472700,77.9181558200,55.4154914500,Municipio,1.0000000000,1.0000000000,False,55.4154914500,55.4154914500
13,Huehuetenango,1324,San Antonio Huista,2.5757253000,0.1723514400,2.4033738600,Municipio,0.5940000000,0.5940000000,True,2.4733485446,2.4733485446
13,Huehuetenango,1325,San Sebastián Coatán,41.1100720100,44.2521504200,-3.1420784100,Municipio,0.5940000000,0.5940000000,True,14.8242946605,14.8242946605
13,Huehuetenango,1326,Barillas,3000.8787835800,2906.9685941100,93.9101894700,Municipio,0.5940000000,0.5940000000,True,1274.1394386787,1274.1394386787
13,Huehuetenango,1327,Aguacatán,29.2442559500,0.4631563000,28.7810996500,Municipio,1.0000000000,1.0000000000,False,28.7810996500,28.7810996500
13,Huehuetenango,1328,San Rafael Pétzal,4.9394372100,0.7491816900,4.1902555200,Municipio,1.0000000000,1.0000000000,False,4.1902555200,4.1902555200
13,Huehuetenango,1329,San Gaspar Ixchil,4.2282722800,0.6311945400,3.5970777400,Municipio,1.0000000000,1.0000000000,False,3.5970777400,3.5970777400
13,Huehuetenango,1330,Santiago Chimaltenango,7.3827726200,5.5186359600,1.8641366600,Municipio,1.0000000000,1.0000000000,False,1.8641366600,1.8641366600
13,Huehuetenango,1331,Santa Ana Huista,9.5624877600,0.2584681300,9.3040196300,Municipio,0.5940000000,0.5940000000,True,9.4089576908,9.4089576908
13,Huehuetenango,1332,Unión Cantinil,8.7918464000,0.0000000000,8.7918464000,Municipio,0.5940000000,0.5940000000,True,8.7918464000,8.7918464000
13,Huehuetenango,1333,Petatán,0.6127797800,0.0000000000,0.6127797800,Municipio,0.5940000000,0.5940000000,True,0.6127797800,0.6127797800
14,Quiché,1401,Santa Cruz del Quiché,259.0522544100,0.2591270700,258.7931273400,Municipio,1.0000000000,1.0000000000,False,258.7931273400,258.7931273400
14,Quiché,1402,Chiché,375.9327401600,0.0000000000,375.9327401600,Municipio,1.0000000000,1.0000000000,False,375.9327401600,375.9327401600
14,Quiché,1403,Chinique,466.3902396200,0.0863709500,466.3038686700,Municipio,1.0000000000,1.0000000000,False,466.3038686700,466.3038686700
14,Quiché,1404,Zacualpa,197.5645272100,1.5884779900,195.9760492200,Municipio,1.0000000000,1.0000000000,False,195.9760492200,195.9760492200
14,Quiché,1405,Chajul,1002.1215214000,1993.1186264000,-990.9971050000,Municipio,0.5940000000,0.5940000000,True,-181.7909426816,-181.7909426816
14,Quiché,1406,Chichicastenango,127.1247567000,1.0376086700,126.0871480300,Municipio,1.0000000000,1.0000000000,False,126.0871480300,126.0871480300
14,Quiché,1407,Patzité,22.4789096500,0.0000000000,22.4789096500,Municipio,1.0000000000,1.0000000000,False,22.4789096500,22.4789096500
14,Quiché,1408,San Antonio Ilotenango,25.9160774400,0.0863598100,25.8297176300,Municipio,1.0000000000,1.0000000000,False,25.8297176300,25.8297176300
14,Quiché,1409,San Pedro Jocopilas,1508.6761319800,6.9553023100,1501.7208296700,Municipio,1.0000000000,1.0000000000,False,1501.7208296700,1501.7208296700
14,Quiché,1410,Cunén,267.8989545700,285.9034029900,-18.0044484200,Municipio,1.0000000000,1.0000000000,False,-18.0044484200,-18.0044484200
14,Quiché,1411,San Juan Cotzal,264.2703283300,47.6419305100,216.6283978200,Municipio,0.5940000000,0.5940000000,True,235.9710216071,235.9710216071
14,Quiché,1412,Joyabaj,223.4421157100,21.4711962100,201.9709195000,Municipio,1.0000000000,1.0000000000,False,201.9709195000,201.9709195000
14,Quiché,1413,Nebaj,974.1508499600,1293.4022833700,-319.2514334100,Municipio,0.5940000000,0.5940000000,True,205.8698936382,205.8698936382
14,Quiché,1414,San Andrés Sajcabajá,177.8627123100,132.5249525300,45.3377597800,Municipio,1.0000000000,1.0000000000,False,45.3377597800,45.3377597800
14,Quiché,1415,Uspantán,1963.2554621700,720.7533896000,1242.5020725700,Municipio,0.5940000000,0.5940000000,True,1535.1279487476,1535.1279487476
14,Quiché,1416,Sacapulas,227.7604692200,136.2240660100,91.5364032100,Municipio,0.2500000000,0.6500000000,True,139.2148263135,193.7044527175
14,Quiché,1417,San Bartolomé Jocotenango,342.9184694800,168.0114752600,174.9069942200,Municipio,0.2500000000,0.6500000000,True,233.7110105610,300.9156006650
14,Quiché,1418,Canillá,105.9588890900,341.4591077800,-235.5002186900,Municipio,0.2500000000,0.6500000000,True,-115.9895309670,20.5941121450
14,Quiché,1419,Chicamán,883.0235882100,78.2356461000,804.7879421100,Municipio,0.5940000000,0.5940000000,True,836.5516144266,836.5516144266
14,Quiché,1420,Ixcán,3420.6328027500,4393.4043389300,-972.7715361800,Municipio,0.5940000000,0.5940000000,True,810.9506254256,810.9506254256
14,Quiché,1421,Pachalum,6.8273412800,0.2593001900,6.5680410900,Municipio,0.2500000000,0.6500000000,True,6.6587961565,6.7625162325
15,Baja Verapaz,1501,Salamá,849.1907205000,199.2260475800,649.9646729200,Municipio,0.2500000000,0.6500000000,True,719.6937895730,799.3842086050
15,Baja Verapaz,1502,San Miguel Chicaj,52.4261172000,38.6209020900,13.8052151100,Municipio,0.2500000000,0.6500000000,True,27.3225308415,42.7708916775
15,Baja Verapaz,1503,Rabinal,153.6873849000,15.8474058300,137.8399790700,Municipio,0.2500000000,0.6500000000,True,143.3865711105,149.7255334425
15,Baja Verapaz,1504,Cubulco,1021.9000433900,9.8392989600,1012.0607444300,Municipio,0.2500000000,0.6500000000,True,1015.5044990660,1019.4402186500
15,Baja Verapaz,1505,Granados,150.4384114000,3.3155674100,147.1228439900,Municipio,0.2500000000,0.6500000000,True,148.2832925835,149.6095195475
15,Baja Verapaz,1506,El Chol,36.2148505000,2.2760410200,33.9388094800,Municipio,0.2500000000,0.6500000000,True,34.7354238370,35.6458402450
15,Baja Verapaz,1507,San Jerónimo,684.2164644900,30.6433171700,653.5731473200,Municipio,0.2500000000,0.6500000000,True,664.2983083295,676.5556351975
15,Baja Verapaz,1508,Purulhá,867.8568792600,30.6098029300,837.2470763300,Municipio,1.0000000000,1.0000000000,False,837.2470763300,837.2470763300
16,Alta Verapaz,1601,Cobán,6607.6721142300,925.7728768600,5681.8992373700,Municipio,1.0000000000,1.0000000000,False,5681.8992373700,5681.8992373700
16,Alta Verapaz,1602,Santa Cruz Verapaz,205.0042686300,408.7283649200,-203.7240962900,Municipio,1.0000000000,1.0000000000,False,-203.7240962900,-203.7240962900
16,Alta Verapaz,1603,San Cristóbal Verapaz,1059.4139705200,252.1042785300,807.3096919900,Municipio,1.0000000000,1.0000000000,False,807.3096919900,807.3096919900
16,Alta Verapaz,1604,Tactic,174.4797050500,58.1497823000,116.3299227500,Municipio,1.0000000000,1.0000000000,False,116.3299227500,116.3299227500
16,Alta Verapaz,1605,Tamahú,101.6513174500,3.1922819100,98.4590355400,Municipio,1.0000000000,1.0000000000,False,98.4590355400,98.4590355400
16,Alta Verapaz,1606,Tucurú,319.7262616900,14.5808616400,305.1454000500,Municipio,1.0000000000,1.0000000000,False,305.1454000500,305.1454000500
16,Alta Verapaz,1607,Panzós,1981.1605313900,54.6013363800,1926.5591950100,Municipio,0.5940000000,0.5940000000,True,1948.7273375803,1948.7273375803
16,Alta Verapaz,1608,Senahú,3231.6878176500,91.4759187400,3140.2118989100,Municipio,0.5940000000,0.5940000000,True,3177.3511219184,3177.3511219184
16,Alta Verapaz,1609,San Pedro Carchá,3369.2938635100,1177.1890391300,2192.1048243800,Municipio,0.5940000000,0.5940000000,True,2670.0435742668,2670.0435742668
16,Alta Verapaz,1610,San Juan Chamelco,262.1493808500,379.8429125800,-117.6935317300,Municipio,0.5940000000,0.5940000000,True,36.5226907775,36.5226907775
16,Alta Verapaz,1611,Lanquín,615.3353952500,1570.8357259100,-955.5003306600,Municipio,0.5940000000,0.5940000000,True,-317.7410259405,-317.7410259405
16,Alta Verapaz,1612,Cahabón,3064.5690216100,1419.7240484100,1644.8449732000,Municipio,0.5940000000,0.5940000000,True,2221.2529368545,2221.2529368545
16,Alta Verapaz,1613,Chisec,3481.5145586500,3339.8232995700,141.6912590800,Municipio,0.5940000000,0.5940000000,True,1497.6595187054,1497.6595187054
16,Alta Verapaz,1614,Chahal,1896.7959948300,1563.9504471900,332.8455476400,Municipio,0.5940000000,0.5940000000,True,967.8094291991,967.8094291991
16,Alta Verapaz,1615,Fray Bartolomé de las Casas,3585.5108968600,2061.8379414300,1523.6729554300,Municipio,0.5940000000,0.5940000000,True,2360.7791596506,2360.7791596506
16,Alta Verapaz,1616,Santa Catalina la Tinta,466.4462897800,4.4881795800,461.9581102000,Municipio,0.5940000000,0.5940000000,True,463.7803111095,463.7803111095
16,Alta Verapaz,1617,Raxruhá,1786.2149979300,1124.3843954400,661.8306024900,Municipio,0.5940000000,0.5940000000,True,1118.3306670386,1118.3306670386
17,Petén,1701,Flores,7237.4976479900,8226.3262679700,-988.8286199800,Municipio,0.6640000000,0.6670000000,True,1750.5380272540,1775.2170060579
17,Petén,1702,San José,2412.3167145900,1835.3307007400,576.9860138500,Municipio,0.6640000000,0.6670000000,True,1188.1511371964,1193.6571292986
17,Petén,1703,San Benito,791.9674072400,1199.7333837200,-407.7659764800,Municipio,0.6640000000,0.6670000000,True,-8.2547597012,-4.6555595501
17,Petén,1704,San Andrés,36273.4674582700,27107.4770755500,9165.9903827200,Municipio,0.6640000000,0.6670000000,True,18192.7802488781,18274.1026801048
17,Petén,1705,La Libertad,25181.6884252600,17057.5055477800,8124.1828774800,Municipio,0.6640000000,0.6670000000,True,13804.3322248907,13855.5047415341
17,Petén,1706,San Francisco,2785.1632618200,2289.7213057700,495.4419560500,Municipio,0.6640000000,0.6670000000,True,1257.9191508714,1264.7883147887
17,Petén,1707,Santa Ana,4233.7967955600,5860.5798452100,-1626.7830496500,Municipio,0.6640000000,0.6670000000,True,324.7900388049,342.3717783406
17,Petén,1708,Dolores,7108.2912476700,10293.3639892200,-3185.0727415500,Municipio,0.5940000000,0.5940000000,True,994.0330380733,994.0330380733
17,Petén,1709,San Luis,12351.4146271600,13370.2092940100,-1018.7946668500,Municipio,0.5940000000,0.5940000000,True,4409.5103065181,4409.5103065181
17,Petén,1710,Sayaxché,12525.8602300500,14289.3399833300,-1763.4797532800,Municipio,0.5940000000,0.5940000000,True,4037.9922799520,4037.9922799520
17,Petén,1711,Melchor de Mencos,6936.8776264600,5207.6051296600,1729.2724968000,Municipio,0.6640000000,0.6670000000,True,3463.4050049768,3479.0278203658
17,Petén,1712,Poptún,11893.9754961500,9060.0469402500,2833.9285559000,Municipio,0.5940000000,0.5940000000,True,6512.3076136415,6512.3076136415
17,Petén,1713,Las Cruces,7597.6452696200,6721.5255335300,876.1197360900,Municipio,0.6640000000,0.6670000000,True,3114.3877387555,3134.5523153561
17,Petén,1714,El Chal,3186.8760894400,2925.5684728000,261.3076166400,Municipio,0.5940000000,0.5940000000,True,1449.0884165968,1449.0884165968
18,Izabal,1801,Puerto Barrios,2009.3675697500,94.0507412000,1915.3168285500,Municipio,0.5930000000,0.7660000000,True,1937.3247019908,1953.5954802184
18,Izabal,1802,Livingston,7163.5344335300,2063.9356030400,5099.5988304900,Municipio,0.5930000000,0.7660000000,True,5582.5597616014,5939.6206209273
18,Izabal,1803,El Estor,4835.8520286100,1979.9647572600,2855.8872713500,Municipio,0.5930000000,0.7660000000,True,3319.1990245488,3661.7329275548
18,Izabal,1804,Morales,1163.2272474200,947.8928114300,215.3344359900,Municipio,0.5930000000,0.7660000000,True,437.1413538646,601.1268102420
18,Izabal,1805,Los Amates,861.6970483600,377.7936209200,483.9034274400,Municipio,0.5930000000,0.7660000000,True,572.3071347353,637.6654311544
19,Zacapa,1901,Zacapa,596.1121036300,256.1819501700,339.9301534600,Municipio,0.2500000000,0.6500000000,True,429.5938360195,532.0666160875
19,Zacapa,1902,Estanzuela,0.6053564100,43.9380789100,-43.3327225000,Municipio,0.2500000000,0.6500000000,True,-27.9543948815,-10.3791633175
19,Zacapa,1903,Río Hondo,245.9562122900,86.8874190700,159.0687932200,Municipio,0.2500000000,0.6500000000,True,189.4793898945,224.2343575225
19,Zacapa,1904,Gualán,617.1798737400,1432.0827753600,-814.9029016200,Municipio,0.2500000000,0.6500000000,True,-313.6739302440,259.1591799000
19,Zacapa,1905,Teculután,48.9116782800,57.9830105900,-9.0713323100,Municipio,0.2500000000,0.6500000000,True,11.2227213965,34.4159256325
19,Zacapa,1906,Usumatlán,17.1731635800,1.7277883300,15.4453752500,Municipio,0.2500000000,0.6500000000,True,16.0501011655,16.7412164975
19,Zacapa,1907,Cabañas,79.6194390500,165.6145039400,-85.9950648900,Municipio,0.2500000000,0.6500000000,True,-28.0299885110,38.2158130650
19,Zacapa,1908,San Diego,190.4378036400,0.0000000000,190.4378036400,Municipio,0.2500000000,0.6500000000,True,190.4378036400,190.4378036400
19,Zacapa,1909,La Unión,190.9352530000,3.6308450100,187.3044079900,Municipio,0.2500000000,0.6500000000,True,188.5752037435,190.0275417475
19,Zacapa,1910,Huité,106.8177919000,137.2821408800,-30.4643489800,Municipio,0.2500000000,0.6500000000,True,17.5844003280,72.4972566800
19,Zacapa,1911,San Jorge,1.1240345900,0.0099689300,1.1140656600,Municipio,0.2500000000,0.6500000000,True,1.1175547855,1.1215423575
20,Chiquimula,2001,Chiquimula,1215.9342214000,18.9107429100,1197.0234784900,Municipio,0.3360000000,0.8490000000,True,1199.8790006694,1209.5802117822
20,Chiquimula,2002,San José La Arada,323.1128568600,0.8653420100,322.2475148500,Municipio,0.3360000000,0.8490000000,True,322.3781814935,322.8221019446
20,Chiquimula,2003,San Juan la Ermita,2.3360506200,0.0000000000,2.3360506200,Municipio,0.3360000000,0.8490000000,True,2.3360506200,2.3360506200
20,Chiquimula,2004,Jocotán,80.5582712900,0.6917304800,79.8665408100,Municipio,0.3360000000,0.8490000000,True,79.9709921125,80.3258498487
20,Chiquimula,2005,Camotán,226.5919096800,1.4765028800,225.1154068000,Municipio,0.3360000000,0.8490000000,True,225.3383587349,226.0958047123
20,Chiquimula,2006,Olopa,1.4714022500,0.0865551400,1.3848471100,Municipio,0.3360000000,0.8490000000,True,1.3979169361,1.4423197230
20,Chiquimula,2007,Esquipulas,139.0243942200,3.5492065500,135.4751876700,Municipio,0.3360000000,0.8490000000,True,136.0111178591,137.8318608192
20,Chiquimula,2008,Concepción Las Minas,23.0430196000,53.5257999600,-30.4827803600,Municipio,0.3360000000,0.8490000000,True,-22.4003845660,5.0583508134
20,Chiquimula,2009,Quezaltepeque,27.0962891800,0.5194490000,26.5768401800,Municipio,0.3360000000,0.8490000000,True,26.6552769790,26.9217543160
20,Chiquimula,2010,San Jacinto,0.0865394900,0.0865381500,0.0000013400,Municipio,0.3360000000,0.8490000000,True,0.0130686006,0.0574626716
20,Chiquimula,2011,Ipala,5.4565007900,61.8513560000,-56.3948552100,Municipio,0.3360000000,0.8490000000,True,-47.0553004540,-15.3255548260
21,Jalapa,2101,Jalapa,389.4654035500,143.3660539100,246.0993496400,Municipio,0.3360000000,0.8490000000,True,267.7476237804,341.2944094362
21,Jalapa,2102,San Pedro Pinula,251.5462359300,3.8989348500,247.6473010800,Municipio,0.3360000000,0.8490000000,True,248.2360402423,250.2361938204
21,Jalapa,2103,San Luis Jilotepeque,302.9444691500,12.5808555500,290.3636136000,Municipio,0.3360000000,0.8490000000,True,292.2633227880,298.7173016852
21,Jalapa,2104,San Manuel Chaparrón,18.5880290700,1.0109301000,17.5770989700,Municipio,0.3360000000,0.8490000000,True,17.7297494151,18.2483565564
21,Jalapa,2105,San Carlos Alzatate,10.7398781100,4.1568079600,6.5830701500,Municipio,0.3360000000,0.8490000000,True,7.2107481520,9.3431906354
21,Jalapa,2106,Monjas,9.7537771000,0.0865978600,9.6671792400,Municipio,0.3360000000,0.8490000000,True,9.6802555169,9.7246802190
21,Jalapa,2107,Mataquescuintla,180.2354735600,48.0494971700,132.1859763900,Municipio,0.3360000000,0.8490000000,True,139.4414504627,164.0908425109
22,Jutiapa,2201,Jutiapa,103.7887547100,11.0079022300,92.7808524800,Municipio,0.3360000000,0.8490000000,True,94.4430457167,100.0900995607
22,Jutiapa,2202,El Progreso,0.0000000000,0.0000000000,0.0000000000,Municipio,0.3360000000,0.8490000000,True,0.0000000000,0.0000000000
22,Jutiapa,2203,Santa Catarina Mita,22.2001544400,9.7004254000,12.4997290400,Municipio,0.3360000000,0.8490000000,True,13.9644932754,18.9408115056
22,Jutiapa,2204,Agua Blanca,44.4970645700,113.2390549100,-68.7419903400,Municipio,0.3360000000,0.8490000000,True,-51.6428930486,6.4487421202
22,Jutiapa,2205,Asunción Mita,33.3087381400,269.1303485500,-235.8216104100,Municipio,0.3360000000,0.8490000000,True,-195.1829277790,-57.1190589728
22,Jutiapa,2206,Yupiltepeque,0.0000000000,0.0000000000,0.0000000000,Municipio,0.3360000000,0.8490000000,True,0.0000000000,0.0000000000
22,Jutiapa,2207,Atescatempa,0.0000000000,1.9149837200,-1.9149837200,Municipio,0.3360000000,0.8490000000,True,-1.6258211783,-0.6434345299
22,Jutiapa,2208,Jerez,47.9646415900,8.6799854600,39.2846561300,Municipio,0.3360000000,0.8490000000,True,40.5953339345,45.0481664754
22,Jutiapa,2209,El Adelanto,0.0000000000,19.5122635900,-19.5122635900,Municipio,0.3360000000,0.8490000000,True,-16.5659117879,-6.5561205662
22,Jutiapa,2210,Zapotitlán,3.5739366200,55.4908941600,-51.9169575400,Municipio,0.3360000000,0.8490000000,True,-43.5378325218,-15.0710038178
22,Jutiapa,2211,Comapa,21.2676856100,161.8131060800,-140.5454204700,Municipio,0.3360000000,0.8490000000,True,-116.1116414519,-33.1015180329
22,Jutiapa,2212,Jalpatagua,392.9120424500,222.4595400400,170.4525024100,Municipio,0.3360000000,0.8490000000,True,204.0438929560,318.1656369966
22,Jutiapa,2213,Conguaco,52.5761510900,9.0256147700,43.5505363200,Municipio,0.3360000000,0.8490000000,True,44.9134041503,49.5435445273
22,Jutiapa,2214,Moyuta,351.3364968900,184.0305041900,167.3059927000,Municipio,0.3360000000,0.8490000000,True,195.0945988327,289.5022474822
22,Jutiapa,2215,Pasaco,65.0754267900,83.6759956400,-18.6005688500,Municipio,0.3360000000,0.8490000000,True,-5.9654935084,36.9602922550
22,Jutiapa,2216,San José Acatempa,48.9762432500,12.7543172000,36.2219260500,Municipio,0.3360000000,0.8490000000,True,38.1478279472,44.6907926708
22,Jutiapa,2217,Quesada,19.8927570200,0.0000000000,19.8927570200,Municipio,0.3360000000,0.8490000000,True,19.8927570200,19.8927570200
